"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"hsa-miR-148a-3p",940.703013751309,0.131961578837521,1.45393251043354,0.0907618324031914,0.927681838161351,0.997150391979928
"hsa-miR-148a-5p",3.63066588151424,0.85354569251119,1.77900559517617,0.479788087696634,0.631378084129253,0.771814626430501
"hsa-miR-148b-3p",507.188127154578,1.3004812517486,1.5983773259251,0.813625938415959,0.415859273770877,0.726917749168617
"hsa-miR-148b-5p",2.77962176146111,0.206748870595049,1.67983894666944,0.123076602673704,0.902046438760921,0.975412882446809
"hsa-miR-149-3p",0.18842836495958,-2.99716618127692,3.48634205856455,-0.859687928186528,0.389961090959556,0.726917749168617
"hsa-miR-149-5p",0.376147935327169,-1.81268206635328,2.9118054103258,-0.622528572797196,0.533594361723402,0.726917749168617
"hsa-miR-150-3p",4.1502754873944,0.401804388786983,0.770079967853254,0.521769693486626,0.601830693238654,0.746306868832643
"hsa-miR-150-5p",181.296513923352,1.01906656138547,1.04654259008521,0.973745904887152,0.330182718414089,0.726917749168617
"hsa-miR-151a-3p",415.11144156568,0.213804450653831,0.872856644025328,0.244947955792414,0.806496729124647,0.90465953986181
"hsa-miR-151a-5p",426.88667881115,-1.77207270337098,1.05010106436469,-1.6875258615637,0.0915022814306492,0.726917749168617
"hsa-miR-151b",1.64092320018131,-2.2642629869926,0.979660449447279,-2.3112732460212,0.0208177668147285,0.726917749168617
"hsa-miR-152-3p",34.6749823368982,0.54385855795495,1.56632122494402,0.347220320642969,0.728425805750557,0.842059647417754
"hsa-miR-152-5p",0.106011567225324,-3.2554480383803,4.24727279563779,-0.766479619986699,0.443390973722677,0.726917749168617
"hsa-miR-153-3p",0.248265136730956,-3.14261314781986,4.24721132450732,-0.739923895400803,0.459346174269574,0.726917749168617
"hsa-miR-153-5p",0.134846517259722,-2.79895441510957,4.24728000405689,-0.658999268340227,0.509896238496058,0.726917749168617
